launch_service_provider,mission,name,net,pad,rocket,status
United States Air Force,Mariner 6,Atlas SLV-3C Centaur | Mariner 6,02/25/1969 1:29 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,ESSA 9,Thor Delta E1 | ESSA 9,02/26/1969 7:47 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,KH-8 20,Titan IIIB | KH-8 20,03/04/1969 7:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,"OV1-17,18,19","Atlas F | OV1-17,18,19",03/18/1969 7:47 a.m.,"576A2 | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,KH-4A 50,Thorad SLV-2G Agena D | KH-4A 50,03/19/1969 9:38 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Mariner 7,Atlas SLV-3C Centaur | Mariner 7,03/27/1969 10:22 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,Canyon 2,Atlas SLV-3A Agena D | Canyon 2,04/13/1969 2:30 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,Nimbus 3,Thorad SLV-2G Agena D | Nimbus 3,04/14/1969 7:54 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,KH-8 21,Titan IIIB | KH-8 21,04/15/1969 5:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4A 51,Thorad SLV-2G Agena D | KH-4A 51,05/02/1969 1:46 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,INTELSAT III F-4,Thor Delta M | INTELSAT III F-4,05/22/1969 2 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,Vela 5A & 5B,Titan IIIC | Vela 5A & 5B,05/23/1969 7:57 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-8 22,Titan IIIB | KH-8 22,06/03/1969 4:49 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,OGO 6,Thorad SLV-2H Agena D | OGO 6,06/05/1969 2:42 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,IMP G,Thor Delta E1 | IMP G,06/21/1969 8:47 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Delta E1,Launch Failure
United States Air Force,Biosat 3,Thor Delta N | Biosat 3,06/29/1969 3:15 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta N,Launch Successful
United States Air Force,DSAP-4B F3,Thor Burner 2 | DSAP-4B F3,07/23/1969 4:39 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-4B 7,Thorad SLV-2H Agena D | KH-4B 7,07/24/1969 1:30 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,INTELSAT III F-5,Thor Delta M | INTELSAT III F-5,07/26/1969 2:06 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Failure
United States Air Force,Strawman 2,Thorad SLV-2G Agena D | Strawman 2,07/31/1969 10:19 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,OSO 6,Thor Delta N | OSO 6,08/09/1969 7:52 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta N,Launch Successful
United States Air Force,ATS 5,Atlas SLV-3C Centaur | ATS 5,08/12/1969 11:01 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,KH-8 23,Titan 23B | KH-8 23,08/23/1969 4 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,Pioneer E,Thor Delta L | Pioneer E,08/27/1969 9:59 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta L,Launch Failure
United States Air Force,KH-4A 52,Thorad SLV-2G Agena D | KH-4A 52,09/22/1969 9:11 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,"Poppy 8A,B,C,D","Thorad SLV-2G Agena D | Poppy 8A,B,C,D",09/30/1969 1:40 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,KH-8 24,Titan 23B | KH-8 24,10/24/1969 6:10 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,Skynet IA,Thor Delta M | Skynet IA,11/22/1969 12:37 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,KH-4B 8,Thorad SLV-2H Agena D | KH-4B 8,12/04/1969 9:38 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,KH-8 25,Titan 23B | KH-8 25,01/14/1970 6:43 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,INTELSAT III F-6,Thor Delta M | INTELSAT III F-6,01/15/1970 12:16 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,ITOS 1,Thor Delta N6 | ITOS 1,01/23/1970 11:31 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Delta N6,Launch Successful
United States Air Force,SERT 2,Thorad SLV-2G Agena D | SERT 2,02/04/1970 2:59 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,DSAP-5A F1,Thor Burner 2 | DSAP-5A F1,02/11/1970 8:40 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-4B 9,Thorad SLV-2H Agena D | KH-4B 9,03/04/1970 10:15 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,NATO IIA,Thor Delta M | NATO IIA,03/20/1970 11:52 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,Nimbus 4,Thorad SLV-2G Agena D | Nimbus 4,04/08/1970 8:17 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Vela 6A & 6B,Titan IIIC | Vela 6A & 6B,04/08/1970 10:50 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-8 26,Titan 23B | KH-8 26,04/15/1970 3:52 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,INTELSAT III F-7,Thor Delta M | INTELSAT III F-7,04/23/1970 12:46 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,KH-4B 10,Thorad SLV-2H Agena D | KH-4B 10,05/20/1970 9:35 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,Aquacade 1,Atlas SLV-3A Agena D | Aquacade 1,06/19/1970 11:37 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,KH-8 27,Titan 23B | KH-8 27,06/25/1970 2:50 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,KH-4B 11,Thorad SLV-2H Agena D | KH-4B 11,07/23/1970 1:25 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,INTELSAT III F-8,Thor Delta M | INTELSAT III F-8,07/23/1970 11:23 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,KH-8 28,Titan 23B | KH-8 28,08/18/1970 2:45 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,Skynet IB,Thor Delta M | Skynet IB,08/19/1970 12:11 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,Strawman 3,Thorad SLV-2G Agena D | Strawman 3,08/26/1970 10:01 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Transit-O 19,Scout A | Transit-O 19,08/27/1970 1:23 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
United States Air Force,Canyon 3,Atlas SLV-3A Agena D | Canyon 3,09/01/1970 1 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,DSAP-5A F2,Thor Burner 2 | DSAP-5A F2,09/03/1970 8:39 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-8 29,Titan 23B | KH-8 29,10/23/1970 5:40 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,DSP 1,Titan IIIC | DSP 1,11/06/1970 10:35 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-4B 12,Thorad SLV-2H Agena D | KH-4B 12,11/18/1970 9:28 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,OAO B,Atlas SLV-3C Centaur | OAO B,11/30/1970 10:40 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Failure
United States Air Force,NOAA 1,Thor Delta N6 | NOAA 1,12/11/1970 11:35 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Delta N6,Launch Successful
United States Air Force,KH-8 30,Titan 23B | KH-8 30,01/21/1971 6:20 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,INTELSAT IV F2,Atlas SLV-3C Centaur | INTELSAT IV F2,01/26/1971 12:36 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,NATO IIB,Thor Delta M | NATO IIB,02/03/1971 1:41 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,DSAP-5A F3,Thor Burner 2 | DSAP-5A F3,02/17/1971 3:52 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-4B 13,Thorad SLV-2H Agena D | KH-4B 13,02/17/1971 8:04 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Failure
United States Air Force,IMP 6,Thor Delta M6 | IMP 6,03/13/1971 4:15 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M6,Launch Successful
United States Air Force,Jumpseat 1,Titan 33B | Jumpseat 1,03/21/1971 3:45 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 33B,Launch Successful
United States Air Force,KH-4B 14,Thorad SLV-2H Agena D | KH-4B 14,03/24/1971 9:06 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,Isis 2,Thor Delta E1 | Isis 2,04/01/1971 2:57 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta E1,Launch Successful
United States Air Force,KH-8 31,Titan 23B | KH-8 31,04/22/1971 3:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 23B,Launch Successful
United States Air Force,DSP 2,Titan IIIC | DSP 2,05/05/1971 7:43 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Mariner 8,Atlas SLV-3C Centaur | Mariner 8,05/09/1971 1:11 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Failure
United States Air Force,Mariner 9,Atlas SLV-3C Centaur | Mariner 9,05/30/1971 10:23 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,SESP 1,Thor Burner 2 | SESP 1,06/08/1971 2 p.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-9 1,Titan IIID | KH-9 1,06/15/1971 6:41 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Strawman 4,Thorad SLV-2H Agena D | Strawman 4,07/16/1971 10:49 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,LOADS 2,Atlas F | LOADS 2,08/07/1971 12:11 a.m.,"576A2 | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,KH-8 32,Titan 24B | KH-8 32,08/12/1971 3:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,KH-4B 15,Thorad SLV-2H Agena D | KH-4B 15,09/10/1971 9:32 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,OSO 7,Thor Delta N | OSO 7,09/29/1971 9:45 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta N,Launch Failure
United States Air Force,DSAP-5B F1,Thor Burner 2A | DSAP-5B F1,10/14/1971 7:51 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,ASTEX,Thorad SLV-2G Agena D | ASTEX,10/17/1971 1:36 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,ITOS B,Thor Delta N6 | ITOS B,10/21/1971 11:32 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta N6,Launch Failure
United States Air Force,KH-8 33,Titan 24B | KH-8 33,10/23/1971 5:10 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,DSCS-2 1 & 2,Titan IIIC | DSCS-2 1 & 2,11/03/1971 3:09 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Canyon 4,Atlas SLV-3A Agena D | Canyon 4,12/04/1971 10:33 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Failure
United States Air Force,"Poppy 9A,B,C,D","Thorad SLV-2G Agena D | Poppy 9A,B,C,D",12/14/1971 12:13 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,INTELSAT IV F3,Atlas SLV-3C Centaur | INTELSAT IV F3,12/20/1971 1:10 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,KH-9 2,Titan IIID | KH-9 2,01/20/1972 6:36 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,INTELSAT IV F4,Atlas SLV-3C Centaur | INTELSAT IV F4,01/23/1972 12:12 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,HEOS 2,Thor Delta L | HEOS 2,01/31/1972 5:20 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta L,Launch Successful
United States Air Force,Jumpseat 2,Titan 33B | Jumpseat 2,02/16/1972 9:59 a.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 33B,Launch Failure
United States Air Force,DSP 3,Titan IIIC | DSP 3,03/01/1972 9:39 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Pioneer 10,Atlas SLV-3C Centaur | Pioneer 10,03/03/1972 1:49 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,TD-1A,Thor Delta N | TD-1A,03/12/1972 1:55 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta N,Launch Successful
United States Air Force,KH-8 34,Titan 24B | KH-8 34,03/17/1972 5 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,DMSP-5B F2,Thor Burner 2A | DMSP-5B F2,03/24/1972 8:46 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,KH-4B 16,Thorad SLV-2H Agena D | KH-4B 16,04/19/1972 9:43 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,KH-8 35,Titan 24B | KH-8 35,05/20/1972 3:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Failure
United States Air Force,KH-4B 17,Thorad SLV-2H Agena D | KH-4B 17,05/25/1972 6:41 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,INTELSAT IV F5,Atlas SLV-3C Centaur | INTELSAT IV F5,06/13/1972 9:53 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,KH-9 3,Titan IIID | KH-9 3,07/07/1972 5:46 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Landsat 1,Delta 0900 | Landsat 1,07/23/1972 6:06 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 0900,Launch Successful
United States Air Force,Copernicus,Atlas SLV-3C Centaur | Copernicus,08/21/1972 10:28 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,KH-8 36,Titan 24B | KH-8 36,09/01/1972 5:36 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Triad 1,Scout B-1 | Triad 1,09/02/1972 5:50 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout B-1,Launch Successful
United States Air Force,IMP 7,Delta 1604 | IMP 7,09/23/1972 1:20 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 1604,Launch Successful
United States Air Force,Radcat,Atlas Burner 2 | Radcat,10/02/1972 8:10 p.m.,"576A1 | Vandenberg SFB, CA, USA",Atlas Burner 2,Launch Successful
United States Air Force,KH-9 4,Titan IIID | KH-9 4,10/10/1972 6:03 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,NOAA 2,Delta 0300 | NOAA 2,10/15/1972 5:19 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 0300,Launch Successful
United States Air Force,DSAP-5B F3,Thor Burner 2A | DSAP-5B F3,11/09/1972 3:23 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,Anik A1,Delta 1914 | Anik A1,11/10/1972 1:14 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 1914,Launch Successful
United States Air Force,Nimbus 5,Delta 0900 | Nimbus 5,12/11/1972 7:56 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 0900,Launch Successful
United States Air Force,Canyon 5,Atlas SLV-3A Agena D | Canyon 5,12/20/1972 10:20 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,KH-8 37,Titan 24B | KH-8 37,12/21/1972 5:45 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Aquacade 2,Atlas SLV-3A Agena D | Aquacade 2,03/06/1973 9:30 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,KH-9 5,Titan IIID | KH-9 5,03/09/1973 9 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Pioneer 11,Atlas SLV-3D Centaur | Pioneer 11,04/06/1973 2:11 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Anik A2,Delta 1914 | Anik A2,04/20/1973 11:47 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 1914,Launch Successful
United States Air Force,KH-8 38,Titan 24B | KH-8 38,05/16/1973 4:40 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,RAE 2,Delta 1913 | RAE 2,06/10/1973 2:13 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 1913,Launch Successful
United States Air Force,DSP 4,Titan IIIC | DSP 4,06/12/1973 7:14 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-8 39,Titan 24B | KH-8 39,06/26/1973 5 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Failure
United States Air Force,KH-9 6,Titan IIID | KH-9 6,07/13/1973 8:22 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,ITOS E,Delta 0300 | ITOS E,07/16/1973 5:10 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 0300,Launch Failure
United States Air Force,DMSP-5B F4,Thor Burner 2A | DMSP-5B F4,08/17/1973 4:49 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,Jumpseat 3,Titan 33B | Jumpseat 3,08/21/1973 4:07 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 33B,Launch Successful
United States Air Force,INTELSAT IV F7,Atlas SLV-3D Centaur | INTELSAT IV F7,08/23/1973 10:57 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,KH-8 40,Titan 24B | KH-8 40,09/27/1973 5:15 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,IMP 8,Delta 1604 | IMP 8,10/26/1973 2:26 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 1604,Launch Successful
United States Air Force,Transit-O 20,Scout A-1 | Transit-O 20,10/30/1973 12:37 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A-1,Launch Successful
United States Air Force,Mariner 10,Atlas SLV-3D Centaur | Mariner 10,11/03/1973 5:45 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,NOAA 3,Delta 0300 | NOAA 3,11/06/1973 5:02 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 0300,Launch Successful
United States Air Force,KH-9 7,Titan IIID | KH-9 7,11/10/1973 8:12 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,DSCS-2 3 & 4,Titan IIIC | DSCS-2 3 & 4,12/13/1973 11:57 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,AE-C,Delta 1900 | AE-C,12/16/1973 6:18 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 1900,Launch Successful
United States Air Force,Skynet IIA,Delta 2313 | Skynet IIA,01/19/1974 1:38 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2313,Launch Failure
United States Air Force,KH-8 41,Titan 24B | KH-8 41,02/13/1974 6 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,DMSP-5B F5,Thor Burner 2A | DMSP-5B F5,03/16/1974 8 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,KH-9 8,Titan IIID | KH-9 8,04/10/1974 8:20 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,Westar 1,Delta 2914 | Westar 1,04/13/1974 11:33 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,SMS 1,Delta 2914 | SMS 1,05/17/1974 9:31 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Failure
United States Air Force,ATS 6,Titan IIIC | ATS 6,05/30/1974 1 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-8 42,Titan 24B | KH-8 42,06/06/1974 4:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,NTS 1,Atlas F/PTS | NTS 1,07/14/1974 5:17 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Atlas F/PTS,Launch Successful
United States Air Force,DMSP-5C F1,Thor Burner 2A | DMSP-5C F1,08/09/1974 3:22 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2A,Launch Successful
United States Air Force,KH-8 43,Titan 24B | KH-8 43,08/14/1974 3:45 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan 24B,Launch Successful
United States Air Force,Westar 2,Delta 2914 | Westar 2,10/10/1974 10:53 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
United States Air Force,KH-9 9,Titan IIID | KH-9 9,10/29/1974 7:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Titan IIID,Launch Successful
United States Air Force,NOAA 4,Delta 2310 | NOAA 4,11/15/1974 5:11 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta 2310,Launch Successful
United States Air Force,INTELSAT IV F8,Atlas SLV-3D Centaur | INTELSAT IV F8,11/21/1974 11:43 p.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3D Centaur,Launch Successful
United States Air Force,Skynet IIB,Delta 2313 | Skynet IIB,11/23/1974 12:28 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2313,Launch Successful
United States Air Force,Symphonie 1,Delta 2914 | Symphonie 1,12/19/1974 2:39 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Delta 2914,Launch Successful
